Line,ProductDescription,DateTime_Out,Feed,OutputGood,Scrap,Error_Count,Sum_Duration,Avg_Staff
1,Liraglutid 1.8 mg,2018-02-14 17:00:00,9816,9774,42,34,9272,4
1,Liraglutid 1.8 mg,2018-02-14 18:00:00,9564,9558,6,67,428,4
1,Liraglutid 1.8 mg,2018-02-14 19:00:00,7508,7452,56,41,810,4
1,Liraglutid 1.8 mg,2018-02-14 20:00:00,10268,10152,116,52,530,4
1,Liraglutid 1.8 mg,2018-02-14 21:00:00,2666,3168,-502,80,1554,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 00:00:00,2489,1836,653,40,196,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 01:00:00,9044,8964,80,24,1914,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 02:00:00,9147,8910,237,58,2142,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 03:00:00,3407,3402,5,74,682,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 04:00:00,6848,6696,152,25,3148,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 05:00:00,7372,7344,28,68,578,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 06:00:00,7996,7776,220,78,596,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 07:00:00,7807,7668,139,59,604,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 08:00:00,8092,8100,-8,58,2092,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 09:00:00,7991,7722,269,54,250,3.5
1,NovoMix 30 GLY (CCH),2018-02-15 10:00:00,6444,6876,-432,29,268,3.5
1,Liraglutid 1.8 mg,2018-02-15 13:00:00,8899,8532,367,84,404,3.5
1,Liraglutid 1.8 mg,2018-02-15 14:00:00,10448,10422,26,68,370,3.5
1,Liraglutid 1.8 mg,2018-02-15 15:00:00,8280,8208,72,66,296,3.5
1,Liraglutid 1.8 mg,2018-02-15 16:00:00,9564,9504,60,87,252,3.5
1,Liraglutid 1.8 mg,2018-02-15 17:00:00,10644,10584,60,41,248,3.5
1,Liraglutid 1.8 mg,2018-02-15 18:00:00,9728,9720,8,38,276,3.5
1,Liraglutid 1.8 mg,2018-02-15 19:00:00,8526,8478,48,37,640,3.5
1,Liraglutid 1.8 mg,2018-02-15 20:00:00,8928,8856,72,41,592,3.5
1,Liraglutid 1.8 mg,2018-02-15 21:00:00,9643,9504,139,29,2590,3.5
1,Liraglutid 1.8 mg,2018-02-15 22:00:00,9516,9540,-24,44,620,3.5
1,Liraglutid 1.8 mg,2018-02-15 23:00:00,10416,10314,102,82,3870,3.5
1,Liraglutid 1.8 mg,2018-02-16 00:00:00,10172,10134,38,15,138,3.5
1,Liraglutid 1.8 mg,2018-02-16 01:00:00,9926,9990,-64,88,458,3.5
1,Liraglutid 1.8 mg,2018-02-16 02:00:00,9952,9774,178,91,1534,3.5
1,Liraglutid 1.8 mg,2018-02-16 03:00:00,10028,9990,38,104,354,3.5
1,Liraglutid 1.8 mg,2018-02-16 04:00:00,10035,9936,99,102,380,3.5
1,Liraglutid 1.8 mg,2018-02-16 05:00:00,9628,9558,70,5,226,3.5
1,Liraglutid 1.8 mg,2018-02-16 06:00:00,10184,10098,86,62,1376,3.5
1,Liraglutid 1.8 mg,2018-02-16 07:00:00,5356,5400,-44,38,1200,3.5
1,Liraglutid 1.8 mg,2018-02-16 09:00:00,16,108,-92,107,904,3.5
1,Liraglutid 1.8 mg,2018-02-16 10:00:00,6136,5886,250,137,442,3.5
1,Liraglutid 1.8 mg,2018-02-16 11:00:00,7352,7236,116,128,474,3.5
1,Liraglutid 1.8 mg,2018-02-16 12:00:00,9628,9612,16,121,326,3.5
1,Liraglutid 1.8 mg,2018-02-16 13:00:00,8875,8694,181,74,336,3.5
1,Liraglutid 1.8 mg,2018-02-16 14:00:00,9445,9342,103,58,268,3.5
1,Liraglutid 1.8 mg,2018-02-16 15:00:00,9264,9180,84,94,214,3.5
1,Liraglutid 1.8 mg,2018-02-16 16:00:00,9586,9504,82,133,366,3.5
1,Liraglutid 1.8 mg,2018-02-16 17:00:00,8762,8964,-202,112,556,3.5
1,Liraglutid 1.8 mg,2018-02-16 18:00:00,10088,9774,314,90,598,3.5
1,Liraglutid 1.8 mg,2018-02-16 19:00:00,9735,9774,-39,128,634,3.5
1,Liraglutid 1.8 mg,2018-02-16 20:00:00,9792,9666,126,159,526,3.5
1,Liraglutid 1.8 mg,2018-02-16 21:00:00,4065,4104,-39,117,792,3.5
1,Liraglutid 1.8 mg,2018-02-16 22:00:00,6431,6372,59,164,688,3
1,Liraglutid 1.8 mg,2018-02-16 23:00:00,2006,1890,116,133,1552,2.33333333333333
1,Liraglutid 1.8 mg,2018-02-16 23:00:00,2006,1890,116,133,1552,2.33333333333333
1,Liraglutid 1.8 mg,2018-02-17 00:00:00,9260,9180,80,154,636,2
1,Liraglutid 1.8 mg,2018-02-17 01:00:00,9143,9072,71,140,962,2
1,Liraglutid 1.8 mg,2018-02-17 02:00:00,9948,9990,-42,172,636,2
1,Liraglutid 1.8 mg,2018-02-17 03:00:00,8830,8748,82,114,2882,2
1,Liraglutid 1.8 mg,2018-02-17 04:00:00,9312,9180,132,43,208,2
1,Liraglutid 1.8 mg,2018-02-17 05:00:00,8912,8910,2,105,2242,2
1,Liraglutid 1.8 mg,2018-02-17 06:00:00,8264,8262,2,60,124,2
1,Liraglutid 1.8 mg,2018-02-17 07:00:00,5072,5076,-4,77,1888,2
1,Liraglutid 1.8 mg,2018-02-17 08:00:00,8724,8586,138,129,684,2
1,Liraglutid 1.8 mg,2018-02-17 09:00:00,5784,5886,-102,125,560,2
1,Liraglutid 1.8 mg,2018-02-17 10:00:00,7996,7668,328,153,532,2
1,Liraglutid 1.8 mg,2018-02-17 11:00:00,7596,7614,-18,124,1048,2
1,Liraglutid 1.8 mg,2018-02-17 12:00:00,9222,9018,204,99,656,2
1,Liraglutid 1.8 mg,2018-02-17 13:00:00,9656,9666,-10,113,820,2
1,Liraglutid 1.8 mg,2018-02-17 14:00:00,9600,9504,96,138,706,2
1,Liraglutid 1.8 mg,2018-02-17 15:00:00,9524,9396,128,104,562,2.4
1,Liraglutid 1.8 mg,2018-02-17 16:00:00,9348,9378,-30,78,868,4
1,Liraglutid 1.8 mg,2018-02-17 17:00:00,8656,8532,124,127,416,4
1,Liraglutid 1.8 mg,2018-02-17 18:00:00,9572,9504,68,101,810,4
1,Liraglutid 1.8 mg,2018-02-17 19:00:00,8588,8478,110,69,748,4
1,Liraglutid 1.8 mg,2018-02-17 20:00:00,9588,9558,30,111,638,4
1,Liraglutid 1.8 mg,2018-02-17 21:00:00,8440,8370,70,113,564,4
1,Liraglutid 1.8 mg,2018-02-17 22:00:00,9060,8964,96,133,390,4
1,Liraglutid 1.8 mg,2018-02-17 23:00:00,10348,10260,88,116,572,3
1,Liraglutid 1.8 mg,2018-02-18 00:00:00,10244,10152,92,7,3402,2.5
1,Liraglutid 1.8 mg,2018-02-18 01:00:00,9656,9612,44,123,1006,2.5
1,Liraglutid 1.8 mg,2018-02-18 02:00:00,10128,10098,30,143,822,2.5
1,Liraglutid 1.8 mg,2018-02-18 03:00:00,8200,8100,100,145,612,2.5
1,Liraglutid 1.8 mg,2018-02-18 04:00:00,10416,10314,102,119,688,2.5
1,Liraglutid 1.8 mg,2018-02-18 05:00:00,8523,8424,99,129,490,2.5
1,Liraglutid 1.8 mg,2018-02-18 06:00:00,10368,10314,54,192,500,2.5
1,Liraglutid 1.8 mg,2018-02-18 07:00:00,9956,9882,74,145,512,2.5
1,Liraglutid 1.8 mg,2018-02-18 08:00:00,5730,6210,-480,138,602,2.5
1,Detemir Gly (CCH),2018-02-18 10:00:00,7828,3888,3940,70,350,2.5
1,Detemir Gly (CCH),2018-02-18 11:00:00,9920,9774,146,48,868,2.5
1,Detemir Gly (CCH),2018-02-18 12:00:00,10440,10260,180,40,676,2.5
1,Detemir Gly (CCH),2018-02-18 13:00:00,9964,9882,82,66,410,2.5
1,Detemir Gly (CCH),2018-02-18 14:00:00,8751,8910,-159,56,668,2.4
1,Detemir Gly (CCH),2018-02-18 15:00:00,8628,8316,312,68,374,2
1,Detemir Gly (CCH),2018-02-18 16:00:00,9724,9666,58,80,412,3
1,Detemir Gly (CCH),2018-02-18 17:00:00,8952,8910,42,43,904,3
1,Detemir Gly (CCH),2018-02-18 18:00:00,9660,9504,156,60,484,3
1,Detemir Gly (CCH),2018-02-18 19:00:00,9040,9072,-32,54,542,3.5
1,Detemir Gly (CCH),2018-02-18 20:00:00,7830,7668,162,53,380,3.5
1,Detemir Gly (CCH),2018-02-18 21:00:00,9028,9126,-98,70,232,3.5
1,Detemir Gly (CCH),2018-02-18 22:00:00,9467,9234,233,67,472,3.5
1,Detemir Gly (CCH),2018-02-18 23:00:00,9932,9828,104,69,266,3.5
1,Detemir Gly (CCH),2018-02-19 00:00:00,10088,10044,44,65,266,3.5
1,Detemir Gly (CCH),2018-02-19 01:00:00,9596,9558,38,67,534,3.5
1,Detemir Gly (CCH),2018-02-19 02:00:00,10112,10044,68,88,300,3.5
1,Detemir Gly (CCH),2018-02-19 03:00:00,10224,10098,126,67,232,3.5
1,Detemir Gly (CCH),2018-02-19 04:00:00,8672,8640,32,81,322,3.5
1,Detemir Gly (CCH),2018-02-19 05:00:00,9600,9504,96,80,380,3
1,Detemir Gly (CCH),2018-02-19 06:00:00,10219,10152,67,40,538,2.33333333333333
1,Detemir Gly (CCH),2018-02-19 07:00:00,9976,9936,40,188,1664,2
1,Detemir Gly (CCH),2018-02-19 08:00:00,9827,9774,53,153,1820,2
1,Detemir Gly (CCH),2018-02-19 09:00:00,10332,10206,126,37,3398,2
1,Detemir Gly (CCH),2018-02-19 10:00:00,9280,9342,-62,23,224,2
1,Detemir Gly (CCH),2018-02-19 11:00:00,7760,7614,146,45,5206,2
1,Detemir Gly (CCH),2018-02-19 12:00:00,9752,9720,32,9,122,2
1,Detemir Gly (CCH),2018-02-19 13:00:00,2251,2214,37,60,554,2
1,Detemir Gly (CCH),2018-02-19 14:00:00,9044,9018,26,35,770,2
1,Detemir Gly (CCH),2018-02-19 15:00:00,3172,3672,-500,56,914,2
1,Detemir Gly (CCH),2018-02-19 16:00:00,2506,2052,454,51,600,2
1,Detemir Gly (CCH),2018-02-19 17:00:00,9360,9126,234,39,3274,2
1,Detemir Gly (CCH),2018-02-19 18:00:00,8396,8208,188,6,1312,2
1,Detemir Gly (CCH),2018-02-19 19:00:00,8008,7992,16,36,2194,2
1,Detemir Gly (CCH),2018-02-19 20:00:00,7515,7560,-45,28,2290,2
1,Detemir Gly (CCH),2018-02-19 21:00:00,6353,6498,-145,15,3152,2.66666666666667
1,FLEX.LIRA 6MG 8.15 LI.BLUE CAP,2018-02-19 22:00:00,1334,756,578,11,3112,4
1,FLEX.LIRA 6MG 8.15 LI.BLUE CAP,2018-02-19 23:00:00,4008,3780,228,25,1158,4
1,FLEX.LIRA 6MG 8.15 LI.BLUE CAP,2018-02-20 00:00:00,3708,3780,-72,43,1140,4
1,FLEX.LIRA 6MG 8.15 LI.BLUE CAP,2018-02-20 01:00:00,1263,1152,111,40,3608,4
1,Actrapid,2018-02-20 01:00:00,1263,1152,111,40,3608,4
1,Actrapid,2018-02-20 02:00:00,2576,2376,200,35,350,4
1,Actrapid,2018-02-20 03:00:00,5728,5508,220,82,378,4
1,Actrapid,2018-02-20 04:00:00,7480,7074,406,118,502,4
1,Actrapid,2018-02-20 05:00:00,3174,3582,-408,71,664,4
1,NovoMix 50 NN2000,2018-02-20 06:00:00,6330,5778,552,62,772,4
1,NovoMix 50 NN2000,2018-02-20 07:00:00,9744,9612,132,62,256,4
1,NovoMix 50 NN2000,2018-02-20 08:00:00,9544,9396,148,110,520,4
1,NovoMix 50 NN2000,2018-02-20 09:00:00,8600,8532,68,69,428,4
1,NovoMix 50 NN2000,2018-02-20 10:00:00,6127,5994,133,29,3286,4
1,NovoMix 50 NN2000,2018-02-20 11:00:00,10212,10152,60,20,1096,4
1,NovoMix 50 NN2000,2018-02-20 12:00:00,9032,8964,68,36,2830,4
1,NovoMix 50 NN2000,2018-02-20 13:00:00,8876,8802,74,10,4266,3.5
1,NovoMix 50 NN2000,2018-02-20 14:00:00,4374,4788,-414,16,1518,3
1,Liraglutid lysBlKapsel (placebo),2018-02-20 15:00:00,4185,3618,567,49,1564,3
1,Liraglutid lysBlKapsel (placebo),2018-02-20 16:00:00,2691,2592,99,25,576,3
1,Liraglutid lysBlKapsel (placebo),2018-02-20 17:00:00,0,306,-306,79,588,3
1,Liraglutid,2018-02-20 18:00:00,3054,2430,624,19,5158,3
1,Liraglutid,2018-02-20 19:00:00,7573,7398,175,18,200,3.5
1,Liraglutid,2018-02-20 20:00:00,6028,5994,34,42,512,4
1,Liraglutid,2018-02-20 21:00:00,8167,7884,283,61,616,4
1,Liraglutid,2018-02-20 22:00:00,1655,2196,-541,67,346,4
1,NovoMix 50 NN2000,2018-02-20 23:00:00,3326,2754,572,57,424,4
1,NovoMix 50 NN2000,2018-02-21 00:00:00,9348,9126,222,55,628,4
1,NovoMix 50 NN2000,2018-02-21 01:00:00,8976,8964,12,56,442,4
1,NovoMix 50 NN2000,2018-02-21 02:00:00,10076,9936,140,95,668,4
1,NovoMix 50 NN2000,2018-02-21 03:00:00,9566,9396,170,55,2600,4
1,NovoMix 50 NN2000,2018-02-21 04:00:00,8843,8856,-13,149,592,4
1,NovoMix 50 NN2000,2018-02-21 05:00:00,9740,9504,236,59,648,4
1,NovoMix 50 NN2000,2018-02-21 06:00:00,8911,8802,109,86,484,4
1,NovoMix 50 NN2000,2018-02-21 07:00:00,2848,2934,-86,2,1632,4
1,NovoMix 50 NN2000,2018-02-21 07:00:00,2848,2934,-86,2,1632,4
1,NovoMix 50 NN2000,2018-02-21 08:00:00,9080,8802,278,85,1006,4
1,NovoMix 50 NN2000,2018-02-21 09:00:00,8196,8154,42,23,800,4
1,NovoMix 50 NN2000,2018-02-21 10:00:00,9332,9180,152,2,4122,4
1,NovoMix 50 NN2000,2018-02-21 11:00:00,7872,7830,42,57,952,4
1,NovoMix 50 NN2000,2018-02-21 12:00:00,9792,9666,126,103,492,4
1,NovoMix 50 NN2000,2018-02-21 13:00:00,9512,9396,116,34,3902,4
1,NovoMix 50 NN2000,2018-02-21 14:00:00,9224,9288,-64,109,596,4
1,NovoMix 50 NN2000,2018-02-21 15:00:00,7554,7884,-330,126,386,4
1,Liraglutid 1.8 mg,2018-02-21 17:00:00,7656,7074,582,140,596,4
1,Liraglutid 1.8 mg,2018-02-21 18:00:00,9132,9072,60,130,702,4
1,Liraglutid 1.8 mg,2018-02-21 19:00:00,9576,9578,-2,119,336,4
1,Liraglutid 1.8 mg,2018-02-21 20:00:00,9608,9504,104,190,536,4
1,Liraglutid 1.8 mg,2018-02-21 21:00:00,8952,8910,42,183,612,4
1,Liraglutid 1.8 mg,2018-02-21 22:00:00,8788,8748,40,198,540,4
1,Liraglutid 1.8 mg,2018-02-21 23:00:00,9683,9558,125,208,776,4
1,Liraglutid 1.8 mg,2018-02-22 00:00:00,8964,8910,54,188,484,4
1,Liraglutid 1.8 mg,2018-02-22 01:00:00,8908,8856,52,183,668,4
1,Liraglutid 1.8 mg,2018-02-22 02:00:00,8888,8910,-22,188,564,4
1,Liraglutid 1.8 mg,2018-02-22 03:00:00,8222,8154,68,104,306,4
1,Liraglutid 1.8 mg,2018-02-22 04:00:00,8232,8046,186,147,586,4
1,Liraglutid 1.8 mg,2018-02-22 05:00:00,8612,8640,-28,107,1342,4
1,Liraglutid 1.8 mg,2018-02-22 06:00:00,8294,8208,86,40,1828,3.66666666666667
1,Liraglutid 1.8 mg,2018-02-22 07:00:00,9812,9774,38,89,486,3
1,Liraglutid 1.8 mg,2018-02-22 08:00:00,8980,8910,70,135,558,3
1,Liraglutid 1.8 mg,2018-02-22 09:00:00,8068,8046,22,155,1046,3
1,Liraglutid 1.8 mg,2018-02-22 10:00:00,3988,3996,-8,173,606,3
1,Liraglutid 1.8 mg,2018-02-22 11:00:00,9592,9504,88,138,828,3
1,Liraglutid 1.8 mg,2018-02-22 12:00:00,8876,8856,20,165,540,3
1,Liraglutid 1.8 mg,2018-02-22 13:00:00,7108,7074,34,152,846,3
1,Liraglutid 1.8 mg,2018-02-22 14:00:00,8968,8910,58,142,418,3
1,Liraglutid 1.8 mg,2018-02-22 15:00:00,8119,8046,73,136,756,3
1,Liraglutid 1.8 mg,2018-02-22 16:00:00,9148,9126,22,161,696,3
1,Liraglutid 1.8 mg,2018-02-22 17:00:00,8420,8316,104,172,888,3
1,Liraglutid 1.8 mg,2018-02-22 18:00:00,9400,9396,4,151,992,3
1,Liraglutid 1.8 mg,2018-02-22 19:00:00,7976,7938,38,119,1292,3
1,Liraglutid 1.8 mg,2018-02-22 20:00:00,8224,8154,70,149,768,3
1,Liraglutid 1.8 mg,2018-02-22 21:00:00,8056,8100,-44,179,610,3
1,Liraglutid 1.8 mg,2018-02-22 22:00:00,7863,7722,141,172,554,3
1,Liraglutid 1.8 mg,2018-02-22 23:00:00,6460,6426,34,117,5188,3
1,Liraglutid 1.8 mg,2018-02-23 00:00:00,8232,8154,78,11,1610,3
1,Liraglutid 1.8 mg,2018-02-23 01:00:00,8818,8802,16,39,1066,3
1,Liraglutid 1.8 mg,2018-02-23 02:00:00,8860,8802,58,62,3668,3
1,Liraglutid 1.8 mg,2018-02-23 03:00:00,4326,4860,-534,49,1128,3
1,Detemir Gly (CCH),2018-02-23 04:00:00,1014,432,582,5,4598,3
1,Detemir Gly (CCH),2018-02-23 05:00:00,2232,2268,-36,56,5114,3
1,Detemir Gly (CCH),2018-02-23 06:00:00,4572,4266,306,23,3012,3
1,Detemir Gly (CCH),2018-02-23 07:00:00,1772,1782,-10,25,152,3
1,Detemir Gly (CCH),2018-02-23 08:00:00,158,576,-418,32,384,3
1,NovoMix 30 GLY (CCH),2018-02-23 09:00:00,5226,4644,582,80,368,3
1,NovoMix 30 GLY (CCH),2018-02-23 11:00:00,2616,2538,78,158,768,3
1,NovoMix 30 GLY (CCH),2018-02-23 12:00:00,2036,1998,38,176,644,3
1,NovoMix 30 GLY (CCH),2018-02-23 13:00:00,2812,2808,4,147,734,3
1,NovoMix 30 GLY (CCH),2018-02-23 14:00:00,6468,6372,96,93,1444,3
1,NovoMix 30 GLY (CCH),2018-02-23 15:00:00,8696,8802,-106,98,396,3
1,NovoMix 30 GLY (CCH),2018-02-23 16:00:00,8476,8262,214,119,1086,3
1,NovoMix 30 GLY (CCH),2018-02-23 17:00:00,8500,8478,22,87,496,3
1,NovoMix 30 GLY (CCH),2018-02-23 18:00:00,6432,6372,60,84,430,3
1,NovoMix 30 GLY (CCH),2018-02-23 19:00:00,9656,9720,-64,120,660,3
1,NovoMix 30 GLY (CCH),2018-02-23 20:00:00,8824,8586,238,57,4212,3
1,NovoMix 30 GLY (CCH),2018-02-23 21:00:00,8052,7956,96,69,196,3
1,NovoMix 30 GLY (CCH),2018-02-23 22:00:00,9688,9612,76,171,472,3
1,NovoMix 30 GLY (CCH),2018-02-23 23:00:00,8843,8748,95,172,934,3
1,NovoMix 30 GLY (CCH),2018-02-24 00:00:00,2957,3474,-517,147,456,3
1,Liraglutid 1.8 mg,2018-02-24 01:00:00,4826,4158,668,1,22856,3
1,Liraglutid 1.8 mg,2018-02-24 02:00:00,9048,8964,84,154,606,3
1,Liraglutid 1.8 mg,2018-02-24 03:00:00,7068,6966,102,146,1042,3
1,Liraglutid 1.8 mg,2018-02-24 04:00:00,8020,8046,-26,87,2560,3
1,Liraglutid 1.8 mg,2018-02-24 05:00:00,8312,8100,212,101,386,3
1,Liraglutid 1.8 mg,2018-02-24 06:00:00,7308,7290,18,127,944,3
1,Liraglutid 1.8 mg,2018-02-24 07:00:00,6093,5940,153,7,438,3
1,Liraglutid 1.8 mg,2018-02-24 08:00:00,8928,8856,72,176,560,3
1,Liraglutid 1.8 mg,2018-02-24 09:00:00,7024,6912,112,29,4276,3
1,Liraglutid 1.8 mg,2018-02-24 10:00:00,4494,4932,-438,160,534,3
1,Liraglutid 1.8 mg,2018-02-24 11:00:00,6388,5778,610,13,1162,3
1,Liraglutid 1.8 mg,2018-02-24 12:00:00,6904,6804,100,19,27600,3
1,Liraglutid 1.8 mg,2018-02-24 13:00:00,8784,8748,36,23,208,3
1,Liraglutid 1.8 mg,2018-02-24 14:00:00,9132,9126,6,34,600,3
1,Liraglutid 1.8 mg,2018-02-24 15:00:00,672,1080,-408,34,186,3
1,Liraglutid 1.8 mg,2018-02-24 22:00:00,1452,1026,426,158,448,3
1,Liraglutid 1.8 mg,2018-02-24 23:00:00,6727,6642,85,142,490,3
1,Liraglutid 1.8 mg,2018-02-25 00:00:00,8360,8262,98,159,432,3
1,Liraglutid 1.8 mg,2018-02-25 01:00:00,9172,9126,46,139,476,3
1,Liraglutid 1.8 mg,2018-02-25 02:00:00,8816,8748,68,152,358,3
1,Liraglutid 1.8 mg,2018-02-25 03:00:00,9380,9342,38,140,670,3
1,Liraglutid 1.8 mg,2018-02-25 04:00:00,9340,9288,52,139,428,3
1,Liraglutid 1.8 mg,2018-02-25 05:00:00,9588,9558,30,118,452,3
1,Liraglutid 1.8 mg,2018-02-25 06:00:00,8832,8802,30,149,544,3
1,Liraglutid 1.8 mg,2018-02-25 07:00:00,9380,9288,92,160,482,3
1,Liraglutid 1.8 mg,2018-02-25 08:00:00,9440,9396,44,142,2524,3
1,Liraglutid 1.8 mg,2018-02-25 09:00:00,9200,9126,74,21,3114,3
1,Liraglutid 1.8 mg,2018-02-25 10:00:00,9240,9288,-48,29,1404,3
1,Liraglutid 1.8 mg,2018-02-25 11:00:00,6544,6642,-98,89,604,3
1,Liraglutid 1.8 mg,2018-02-25 12:00:00,916,864,52,73,728,3
1,Liraglutid 1.8 mg,2018-02-25 13:00:00,4004,3942,62,125,620,3
1,Liraglutid 1.8 mg,2018-02-25 14:00:00,8443,8262,181,116,980,3
1,Liraglutid 1.8 mg,2018-02-25 15:00:00,7014,6912,102,84,1208,3
1,Liraglutid 1.8 mg,2018-02-25 16:00:00,8547,8640,-93,118,974,3
1,Liraglutid 1.8 mg,2018-02-25 17:00:00,7232,7074,158,119,954,3
1,Liraglutid 1.8 mg,2018-02-25 18:00:00,7252,7236,16,106,902,3
1,Liraglutid 1.8 mg,2018-02-25 19:00:00,7920,7830,90,137,720,3
1,Liraglutid 1.8 mg,2018-02-25 20:00:00,7388,7398,-10,141,476,3
1,Liraglutid 1.8 mg,2018-02-25 21:00:00,7816,7722,94,155,586,3
1,Liraglutid 1.8 mg,2018-02-25 22:00:00,8101,7992,109,210,740,3
1,Liraglutid 1.8 mg,2018-02-25 23:00:00,9212,9180,32,161,424,3
1,Liraglutid 1.8 mg,2018-02-26 00:00:00,9008,8964,44,165,500,3
1,Liraglutid 1.8 mg,2018-02-26 01:00:00,8455,8370,85,166,484,3
1,Liraglutid 1.8 mg,2018-02-26 02:00:00,9544,9558,-14,156,2614,3
1,Liraglutid 1.8 mg,2018-02-26 03:00:00,9148,9288,-140,3,2716,3
1,Liraglutid 1.8 mg,2018-02-26 04:00:00,9268,9018,250,13,1756,3
1,Liraglutid 1.8 mg,2018-02-26 05:00:00,7434,7956,-522,101,842,3
1,Liraglutid 0.9 mg,2018-02-26 07:00:00,678,162,516,102,630,3
1,Liraglutid 0.9 mg,2018-02-26 08:00:00,7387,7236,151,41,324,3
1,Liraglutid 0.9 mg,2018-02-26 09:00:00,8635,8532,103,39,754,3
1,Liraglutid 0.9 mg,2018-02-26 10:00:00,7272,7236,36,29,1186,3
1,Liraglutid 0.9 mg,2018-02-26 11:00:00,8987,8964,23,26,206,3
1,Liraglutid 0.9 mg,2018-02-26 12:00:00,7176,7074,102,33,866,3
1,Liraglutid 0.9 mg,2018-02-26 13:00:00,7580,7506,74,23,238,3
1,Liraglutid 0.9 mg,2018-02-26 14:00:00,9592,9504,88,63,370,3
1,Liraglutid 0.9 mg,2018-02-26 15:00:00,9796,9774,22,56,558,3
1,Liraglutid 0.9 mg,2018-02-26 16:00:00,9572,9504,68,74,538,3
1,Liraglutid 0.9 mg,2018-02-26 17:00:00,9568,9504,64,85,3170,3
1,Liraglutid 0.9 mg,2018-02-26 18:00:00,8784,8748,36,38,588,3
1,Liraglutid 0.9 mg,2018-02-26 19:00:00,8762,8640,122,27,200,3
1,Liraglutid 0.9 mg,2018-02-26 20:00:00,9467,9450,17,36,480,3
1,Liraglutid 0.9 mg,2018-02-26 21:00:00,9092,9126,-34,36,260,3
1,Liraglutid 0.9 mg,2018-02-26 22:00:00,8608,8532,76,37,594,3
1,Liraglutid 0.9 mg,2018-02-26 23:00:00,3130,3564,-434,24,2842,3
1,Liraglutid 1.8 mg,2018-02-27 00:00:00,8778,8154,624,22,334,3.5
1,Liraglutid 1.8 mg,2018-02-27 01:00:00,9172,9126,46,55,382,3.5
1,Liraglutid 1.8 mg,2018-02-27 02:00:00,9420,9450,-30,31,180,3.5
1,Liraglutid 1.8 mg,2018-02-27 03:00:00,8960,8802,158,29,242,3.5
1,Liraglutid 1.8 mg,2018-02-27 04:00:00,9384,9396,-12,49,720,3.5
1,Liraglutid 1.8 mg,2018-02-27 05:00:00,1180,1134,46,49,394,3
1,Liraglutid 1.8 mg,2018-02-27 06:00:00,3052,3186,-134,33,504,3
1,Liraglutid 1.8 mg,2018-02-27 16:00:00,804,702,102,33,324,3
1,Liraglutid 1.8 mg,2018-02-27 17:00:00,8796,8802,-6,30,216,3
1,Liraglutid 1.8 mg,2018-02-27 18:00:00,5048,4968,80,51,956,3
1,Liraglutid 1.8 mg,2018-02-27 19:00:00,6848,6858,-10,61,582,3.5
1,Liraglutid 1.8 mg,2018-02-27 20:00:00,8514,8478,36,39,722,3.5
1,Liraglutid 1.8 mg,2018-02-27 21:00:00,6768,6642,126,29,514,3.5
1,Liraglutid 1.8 mg,2018-02-27 22:00:00,8187,8046,141,35,984,3.5
1,Liraglutid 1.8 mg,2018-02-27 23:00:00,9475,9450,25,35,252,3.5
1,Liraglutid 1.8 mg,2018-02-28 00:00:00,9564,9504,60,36,2636,3.5
1,Liraglutid 1.8 mg,2018-02-28 01:00:00,8620,8586,34,26,238,3.5
1,Liraglutid 1.8 mg,2018-02-28 02:00:00,9336,9288,48,40,846,3.5
1,Liraglutid 1.8 mg,2018-02-28 03:00:00,8780,8748,32,35,224,3.5
1,Liraglutid 1.8 mg,2018-02-28 04:00:00,7596,7506,90,80,542,3.5
1,Liraglutid 1.8 mg,2018-02-28 05:00:00,6752,6696,56,37,516,3.5
1,Liraglutid 1.8 mg,2018-02-28 06:00:00,9284,9234,50,46,426,3.5
1,Liraglutid 1.8 mg,2018-02-28 07:00:00,8156,8100,56,38,2246,3.5
1,Liraglutid 1.8 mg,2018-02-28 08:00:00,9560,9504,56,52,696,3.5
1,Liraglutid 1.8 mg,2018-02-28 09:00:00,9404,9288,116,66,2170,3.5
1,Liraglutid 1.8 mg,2018-02-28 10:00:00,7479,7452,27,35,1490,3.5
1,Liraglutid 1.8 mg,2018-02-28 11:00:00,10164,10044,120,31,742,3.5
1,Liraglutid 1.8 mg,2018-02-28 12:00:00,8816,8802,14,53,548,3.5
1,Liraglutid 1.8 mg,2018-02-28 13:00:00,8144,8046,98,54,480,3.5
1,Liraglutid 1.8 mg,2018-02-28 14:00:00,9912,9882,30,84,352,3.5
1,Liraglutid 1.8 mg,2018-02-28 15:00:00,9464,9342,122,34,298,3.5
1,Liraglutid 1.8 mg,2018-02-28 16:00:00,9148,9234,-86,38,476,3.5
1,Liraglutid 1.8 mg,2018-02-28 17:00:00,9060,8910,150,28,278,3.5
1,Liraglutid 1.8 mg,2018-02-28 18:00:00,8606,8640,-34,27,232,3.5
